Incident Report Number,Crime Type,Date,Time,Location Type,Address,Longitude,Latitude,Neighborhood
20165033838,EMERGENCY PROTECTIVE ORDER,8/17/16,929,,300 BLOCK BOWIE ST,,,
20165031968,CRIMINAL TRESPASS NOTICE,8/4/16,732,,6200 BLOCK SNEED CV,,,
20165033740,THEFT OF BICYCLE,8/14/16,1200,,1300 BLOCK CROSSING PL,,,
20162270156,DWI,8/14/16,126,,500 BLOCK TRINITY ST,,,
20162251677,FAMILY DISTURBANCE,8/12/16,2210,,5200 BLOCK ACORN CV,,,
20162141796,FAMILY DISTURBANCE,8/1/16,2246,,800 BLOCK CEDAR GLN,,,
20162191682,FAMILY DISTURBANCE,8/6/16,2238,,12900 BLOCK PEGASUS ST,,,
20162170344,WARRANT ARREST NON TRAFFIC,8/4/16,740,,2600 BLOCK GONZALES ST,,,
20162140221,CRIMINAL TRESPASS NOTICE,8/1/16,437,,6700 BLOCK BRANCHWOOD DR,,,
20162261530,CRIMINAL TRESPASS NOTICE,8/13/16,2029,,4600 BLOCK E MARTIN LUTHER KING JR BLVD,,,
20162150667,CRIMINAL TRESPASS NOTICE,8/2/16,1149,,1400 BLOCK S PLEASANT VALLEY RD,,,
20162300033,OTHER FIRE,8/17/16,24,,PEARCE LN / S FM 973 RD,-97.64656822,30.18062286,
20162181769,FAMILY DISTURBANCE,8/5/16,2122,,7500 BLOCK ASPEN BROOK DR,,,
20162211684,CRIMINAL TRESPASS NOTICE,8/8/16,2202,,1000 BLOCK SPRINGDALE RD,,,
20162141830,REQUEST TO APPREHEND,8/1/16,2304,,12600 BLOCK HYMEADOW DR,,,
20162201698,DATING DISTURBANCE,8/7/16,2329,,2300 BLOCK DURWOOD ST,,,
20162191562,FAMILY DISTURBANCE,8/6/16,2138,,2400 BLOCK E RIVERSIDE DR,,,
20162201350,FAMILY DISTURBANCE,8/7/16,2012,,2100 BLOCK E WILLIAM CANNON DR,,,
20162170106,POSS MARIJUANA,8/4/16,140,,700 BLOCK E 3RD ST,,,
20162181765,ACCIDENTAL DRUG OVERDOSE,8/5/16,2120,,6200 BLOCK HOGAN AVE,,,
20165033892,CRASH/LEAVING THE SCENE,8/15/16,1800,,7600 BLOCK N MOPAC EXPY NB,,,
20168003736,LOST PROP,8/6/16,1130,,10800 BLOCK RESEARCH BLVD SB,,,
20162161848,PUBLIC INTOXICATION,8/3/16,2259,,6000 BLOCK MIDDLE FISKVILLE RD,,,
20162140537,ABANDONED VEH,8/1/16,1057,,8100 BLOCK VIEW RIDGE DR,,,
20165033092,CRASH/LEAVING THE SCENE,8/10/16,2105,,S 1ST ST / W WILLIAM CANNON DR,-97.78782978,30.19709607,
20162260451,FAMILY DISTURBANCE,8/13/16,546,,3800 BLOCK RUN OF THE OAKS,,,
20162300714,ABANDONED VEH,8/17/16,1226,,5600 BLOCK SHOAL EDGE CT,,,
20165033939,CRASH/LEAVING THE SCENE,8/16/16,1000,,BARTON SPRINGS RD / JESSIE ST,-97.75998113,30.2614854,
20162131659,FOUND CONTROLLED SUBSTANCE,8/1/16,35,,PECAN BROOK DR / MANOR RD,,,
20165031691,FOUND PROPERTY,8/2/16,1343,,MLK WAREHOUSE,,,
20162280978,FAMILY DISTURBANCE,8/15/16,1615,,9500 BLOCK QUAIL VILLAGE LN,,,
20165032000,DEBIT CARD ABUSE,8/2/16,0,,12100 BLOCK TUMBLING CREEK TRL,,,
20162220469,FAMILY DISTURBANCE,8/9/16,851,,9200 BLOCK ANDERSON MILL RD,,,
20162181800,FAMILY DISTURBANCE,8/5/16,2154,,7600 BLOCK BLESSING AVE,,,
20162221654,POSS OF DRUG PARAPHERNALIA,8/9/16,2236,,1000 BLOCK BAYLOR ST,,,
20165033034,ABAND VEH  (STORAGE FACILITY),8/11/16,1006,,8200 BLOCK S CONGRESS AVE,,,
20162281364,FAMILY DISTURBANCE,8/15/16,2029,,2000 BLOCK CEDAR BEND DR,,,
20162231145,DRIVING WHILE LICENSE INVALID,8/10/16,1534,,2400 BLOCK ED BLUESTEIN BLVD NB,,,
20162160202,CRIMINAL TRESPASS NOTICE,8/3/16,349,,1800 BLOCK GUADALUPE ST,,,
20162141372,DAMAGE CITY PROP,8/1/16,1854,,12400 BLOCK LAMPLIGHT VILLAGE AVE,,,
20165032501,CRASH/LEAVING THE SCENE,8/8/16,245,,E BRAKER LN / N IH 35 SVRD NB,-97.67558918,30.37694541,
20165032469,CRASH/LEAVING THE SCENE,8/7/16,1525,,4900 BLOCK DAVIS LN,,,
20165032973,LOST PROP,8/10/16,1649,,W 6TH ST / N LAMAR BLVD,-97.75397168,30.27153528,
20162180930,CRASH/LEAVING THE SCENE,8/5/16,1319,,8600 BLOCK SPICEWOOD SPRINGS RD,,,
20162260549,THEFT OF SERVICE,8/13/16,720,,600 BLOCK N IH 35 SVRD NB,,,
20162240524,TRAFFIC HAZARD/DEBRIS,8/11/16,1016,,4900 BLOCK S MOPAC EXPY NB,,,
20162260989,FAMILY DISTURBANCE,8/13/16,1357,,2600 BLOCK SCOFIELD RIDGE PKWY,,,
20162290292,ABANDONED VEH,8/16/16,800,,11200 BLOCK MIDDLE FISKVILLE RD,,,
20162281645,DWI 2ND,8/15/16,2326,,5700 BLOCK BURNET RD,,,
20162261578,FOUND CONTROLLED SUBSTANCE,8/13/16,2059,,1600 BLOCK DUNGAN LN,,,
20162260715,CRIMINAL TRESPASS NOTICE,8/13/16,1051,,700 BLOCK LAMAR PL,,,
20165033247,CRASH/LEAVING THE SCENE,8/8/16,1800,,8100 BLOCK N CAPITAL OF TEXAS HWY SB,,,
20162230996,ABANDONED BICYCLES/PARTS,8/10/16,1410,,400 BLOCK SABINE ST,,,
20162170500,IMPOUNDED VEH,8/4/16,941,,12800 BLOCK TOMANET TRL,,,
20162231713,WARRANT ARREST NON TRAFFIC,8/10/16,2132,,2200 BLOCK DOVE SPRINGS DR,,,
20162150523,CRASH/LEAVING THE SCENE,8/2/16,1008,,8200 BLOCK N LAMAR BLVD,,,
20165031715,CRASH/LEAVING THE SCENE,8/2/16,1500,,1400 BLOCK W BEN WHITE BLVD EB,,,
20162150467,FAMILY DISTURBANCE,8/2/16,929,,4700 BLOCK S CONGRESS AVE,,,
20165032401,CRED CARD ABUSE - OTHER,8/6/16,1730,,2900 BLOCK BARTON SKWY,,,
20162211186,WARRANT ARREST NON TRAFFIC,8/8/16,1643,,500 BLOCK E 7TH ST,,,
20162171706,FAMILY DISTURBANCE,8/4/16,2216,,1400 BLOCK CHOQUETTE DR,,,
20162201522,DWI,8/7/16,2253,,W ST ELMO RD / S CONGRESS AVE,-97.76688523,30.21820463,
20162150047,FAMILY DISTURBANCE,8/2/16,127,,9500 BLOCK ORIOLE DR,,,
20162281484,POSS CONTROLLED SUB/NARCOTIC,8/15/16,2124,,6600 BLOCK N IH 35 SVRD NB,,,
20162300441,DISTURBANCE - OTHER,8/17/16,907,,12100 BLOCK LOMA VISTA CIR,,,
20162140299,CRIMINAL TRESPASS NOTICE,8/1/16,613,,2400 BLOCK S PLEASANT VALLEY RD,,,
20165033354,DEBIT CARD ABUSE,8/12/16,1300,,13200 BLOCK N FM 620 RD NB,,,
20162210042,CRIMINAL TRESPASS NOTICE,8/8/16,205,,900 BLOCK E 32ND ST,,,
20162230740,FAMILY DISTURBANCE,8/10/16,1128,,2000 BLOCK KIRKSEY DR,,,
20165033656,LOST PROP,8/15/16,2000,,2500 BLOCK E RIVERSIDE DR,,,
20162210787,CRASH/LEAVING THE SCENE,8/8/16,1254,,TERI RD/ IH 35,,,
20162241939,ASSAULT BY CONTACT,8/12/16,10,,900 BLOCK W BEN WHITE BLVD SVRD WB,,,
20162191474,DWI,8/6/16,2048,,7600 BLOCK N IH 35 SVRD NB,,,
20162220142,DWI,8/9/16,229,,S IH 35 SVRD NB / E BEN WHITE BLVD SVRD EB,-97.75126528,30.21551438,
20162271540,CRIMINAL TRESPASS NOTICE,8/14/16,2157,,1000 BLOCK PRAIRIE TRL,,,
20162141668,WARRANT ARREST NON TRAFFIC,8/1/16,2326,,2100 BLOCK RIO GRANDE ST,,,
20162181921,POSS OF DRUG PARAPHERNALIA,8/5/16,2311,,1200 BLOCK BROADMOOR DR,,,
20162260428,GUN REGISTRATION,8/13/16,654,,3700 BLOCK S 1ST ST,,,
20162241922,FAMILY DISTURBANCE,8/11/16,2337,,8600 BLOCK N FM 620 RD,,,
20162240120,WARRANT ARREST NON TRAFFIC,8/11/16,156,,2100 BLOCK BURTON DR,,,
20162201631,ASSIST COMPLAINANT,8/7/16,2225,,6000 BLOCK OLEANDER TRL,,,
20162150972,CRIMINAL MISCHIEF,8/2/16,1530,,8400 BLOCK E BEN WHITE BLVD EB,,,
20162221616,FAMILY DISTURBANCE,8/9/16,2025,,1300 BLOCK FAIRBANKS DR,,,
20162151741,FOUND CONTROLLED SUBSTANCE,8/2/16,2213,,2300 BLOCK BITTER CREEK DR,,,
20165033476,LOST PROP,8/14/16,1641,,1600 BLOCK OHLEN RD,,,
20162300590,POSS MARIJUANA,8/17/16,1100,,1900 BLOCK E 12TH ST,,,
20162220836,ASSAULT INFORMATION,8/9/16,1332,,600 BLOCK SABINE ST,,,
20162281633,ASSAULT WITH INJURY,8/15/16,2330,,1100 BLOCK MANSELL AVE,,,
20165033468,IDENTITY THEFT,8/14/16,1833,,2600 BLOCK BROKEN OAK DR,,,
20162290109,PUBLIC INTOXICATION,8/16/16,210,,400 BLOCK E 6TH ST,,,
20162150089,TRAFFIC VIOL/OTHER,8/2/16,105,,600 BLOCK W 6TH ST,,,
20168003632,LOST PROP,8/6/16,130,,S 1ST ST / BARTON SPRINGS RD,-97.75007452,30.2583817,
20162260739,CRASH/LEAVING THE SCENE,8/13/16,1037,,11400 BLOCK CONCORDIA UNIVERSITY DR,,,
20162140686,CRIMINAL TRESPASS NOTICE,8/1/16,1147,,7100 BLOCK ED BLUESTEIN BLVD NB,,,
20162181534,PUBLIC INTOXICATION,8/5/16,1909,,3000 BLOCK W SLAUGHTER LN,,,
20162211496,FOUND PROPERTY,8/8/16,2021,,1700 BLOCK CONSTANTINO CIR,,,
20162190183,FAMILY DISTURBANCE,8/6/16,219,,5400 BLOCK LA LOMA LN,,,
20165031772,SUSPICIOUS PERSON,8/3/16,450,,2900 BLOCK E MARTIN LUTHER KING JR BLVD,,,
20165033364,CRASH/LEAVING THE SCENE,8/13/16,1200,,7800 BLOCK N IH 35 SVRD SB,,,
20165032390,LOST PROP,8/6/16,1,,600 BLOCK E 6TH ST,,,
20162221778,REQUEST TO APPREHEND,8/9/16,2314,,3000 BLOCK S CONGRESS AVE,,,
20162211769,DISTURBANCE - OTHER,8/7/16,1200,,1600 BLOCK E ANDERSON LN SVRD EB,,,
20162240236,BURGLARY OF VEH INFORMATION,8/11/16,736,,2600 BLOCK S PLEASANT VALLEY RD,,,
20162190191,DWI,8/6/16,159,,1100 BLOCK N LAMAR BLVD,,,
20162251248,FOUND PROPERTY,8/12/16,1719,,5800 BLOCK MESA DR,,,
20162150945,POSS MARIJUANA,8/2/16,1617,,5800 BLOCK SWEENEY CIR,,,
20162191825,FAMILY DISTURBANCE,8/6/16,2345,,5700 BLOCK JOHNNY MORRIS RD,,,
20165031896,EMERGENCY PROTECTIVE ORDER,8/3/16,1558,,6800 BLOCK STONLEIGH PL,,,
20162151585,FAMILY DISTURBANCE,8/2/16,2100,,5700 BLOCK S IH 35 SVRD NB,,,
20162250584,PUBLIC INTOXICATION,8/12/16,959,,500 BLOCK E 7TH ST,,,
20162210646,CRIMINAL MISCHIEF,8/7/16,2000,,2300 BLOCK WICKERSHAM LN,,,
20162150196,FOUND PROPERTY,8/2/16,351,,E 6TH ST / CONGRESS AVE,-97.74281933,30.2680649,
20162140177,FAMILY DISTURBANCE,8/1/16,300,,6100 BLOCK FAIRWAY ST,,,
20162200060,FAMILY DISTURBANCE,8/7/16,32,,2100 BLOCK BURTON DR,,,
20168003799,BICYCLE REGISTRATION,8/14/16,1730,,4300 BLOCK AVENUE G,,,
20162280896,THEFT,8/15/16,1511,,2900 BLOCK S CAPITAL OF TEXAS HWY NB,,,
20165031580,TEMP EX PARTE  ORDER,8/1/16,1823,,2700 BLOCK ALDERWOOD DR,,,
20165033228,DIRECTED PATROL,8/12/16,1305,,8800 BLOCK NORTH PLZ,,,
20162221461,CRASH/LEAVING THE SCENE,8/9/16,1839,,W 12TH ST / BAYLOR ST,-97.7523683,30.27722643,
20162241395,DWI 2ND,8/11/16,1849,,8500 BLOCK N IH 35 SVRD SB,,,
20165033098,THEFT,8/11/16,1400,,4900 BLOCK EASTDALE DR,,,
20162171428,DRIVING WHILE LICENSE INVALID,8/4/16,1954,,1900 BLOCK E RIVERSIDE DR,,,
20162221747,POSS CONTROLLED SUB/NARCOTIC,8/9/16,104,,1200 BLOCK PAYTON GIN RD,,,
20162151308,DEL CONTROLLED SUB/NARCOTIC,8/2/16,1904,,8100 BLOCK RESEARCH BLVD SVRD SB,,,
20162291687,PUBLIC INTOXICATION,8/16/16,2355,,6900 BLOCK DEEP CIR,,,
20165032290,CRASH/LEAVING THE SCENE,8/6/16,0,,W WILLIAM CANNON DR / STARSTREAK DR,-97.78003774,30.1935058,
20162291147,DWI,8/16/16,1804,,5100 BLOCK BERKMAN DR,,,
20165032297,CRASH/LEAVING THE SCENE,8/6/16,410,,4100 BLOCK FELTER LN,,,
20162161756,CRIMINAL TRESPASS NOTICE,8/3/16,1730,,1700 BLOCK BURTON DR,,,
20165032864,CRIMINAL TRESPASS NOTICE,8/10/16,801,,1400 BLOCK W WELLS BRANCH PKWY,,,
20168003710,LOST PROP,8/1/16,1800,,W 2ND ST / COLORADO ST,-97.74551772,30.26468151,
20162221644,FAMILY DISTURBANCE,8/9/16,2155,,3700 BLOCK GOODWIN AVE,,,
20165033506,FAILURE TO REG AS SEX OFFENDER,8/15/16,817,,700 BLOCK E 8TH ST,,,
20165031458,LOST PROP,8/1/16,1020,,800 BLOCK SPRINGDALE RD,,,
20162170236,FAMILY DISTURBANCE,8/4/16,554,,7300 BLOCK SALT SPRINGS DR,,,
20162221147,POSS OF DRUG PARAPHERNALIA,8/9/16,1612,,10900 BLOCK METRIC BLVD,,,
20162300043,VIOL CITY ORDINANCE - WRECKER,8/17/16,30,,4600 BLOCK S LAMAR BLVD NB,,,
20162210043,CRIMINAL TRESPASS NOTICE,8/8/16,47,,1000 BLOCK NORWOOD PARK BLVD,,,
20162251347,CRIMINAL TRESPASS NOTICE,8/12/16,1731,,11800 BLOCK DESSAU RD,,,
20162291639,DRIVING WHILE INTOX / FELONY,8/16/16,2312,,1200 BLOCK MONTOPOLIS DR,,,
20165033415,THEFT,8/11/16,1300,,5800 BLOCK GINRE CV,,,
20162240101,DWI 2ND,8/11/16,141,,400 BLOCK W 5TH ST,,,
20168003734,BICYCLE REGISTRATION,8/10/16,1210,,6200 BLOCK SHOAL CREEK BLVD,,,
20162252067,FAMILY DISTURBANCE,8/12/16,2358,,700 BLOCK E 7TH ST,,,
20162211816,DWI,8/8/16,2257,,900 BLOCK RED RIVER ST,,,
20165033942,CRASH/LEAVING THE SCENE,8/17/16,1300,,900 BLOCK E 32ND ST,,,
20165032570,DEBIT CARD ABUSE,8/5/16,1200,,1500 BLOCK GROVE BLVD,,,
20165031985,DEBIT CARD ABUSE,8/3/16,1600,,5000 BLOCK W US 290 HWY SVRD EB,,,
20165032275,EMERGENCY PROTECTIVE ORDER,8/5/16,2041,,10500 BLOCK LAKELINE MALL DR,,,
20165032711,FOUND PROPERTY,8/9/16,950,,300 BLOCK E 8TH ST,,,
20162141468,CRIMINAL TRESPASS NOTICE,8/1/16,2017,,1000 BLOCK N LAMAR BLVD,,,
20165033631,CRASH/LEAVING THE SCENE,8/13/16,1500,,2400 BLOCK ROSEWOOD AVE,,,
20165032602,IDENTITY THEFT,8/8/16,1558,,4700 BLOCK BLUEBERRY TRL,,,
20162221803,POSS OF PROHIBITED WEAPON,8/9/16,2208,,9000 BLOCK N LAMAR BLVD,,,
20165032752,FORGERY - OTHER,8/9/16,1307,,1000 BLOCK W RUNDBERG LN,,,
20165032542,EMERGENCY PROTECTIVE ORDER,8/8/16,1142,,8900 BLOCK VIKING DR,,,
20165033874,SUSPICIOUS PERSON,8/17/16,1030,,8600 BLOCK ANDERSON MILL RD,,,
20162140084,FAMILY DISTURBANCE,8/1/16,109,,1100 BLOCK CLAYTON LN,,,
20162150411,IMPOUNDED VEH,8/2/16,849,,1200 BLOCK BASTROP HWY SB,,,
20162241036,FAMILY DISTURBANCE,8/11/16,1453,,8900 BLOCK N IH 35 SVRD SB,,,
20162270393,DWI  .15 BAC OR ABOVE,8/14/16,443,,12100 BLOCK N IH 35 SVRD NB,,,
20165033945,FRAUD - OTHER,8/4/16,1200,,2900 BLOCK S CAPITAL OF TEXAS HWY NB,,,
20162161515,DISTURBANCE - OTHER,8/3/16,1931,,3900 BLOCK KANDY DR,,,
20162170734,FOUND PROPERTY,8/4/16,1226,,3000 BLOCK PRADO ST,,,
20162251089,FAMILY DISTURBANCE,8/12/16,1506,,4700 BLOCK LITTLE HILL CIR,,,
20165031532,CRASH/LEAVING THE SCENE,8/1/16,1350,,7900 BLOCK N FM 620 RD,,,
20165032558,DIRECTED PATROL,8/8/16,1247,,8300 BLOCK N IH 35 NB,,,
20165031553,LOST PROP,8/1/16,100,,1000 BLOCK E 41ST ST,,,
20162210430,CRASH/LEAVING THE SCENE,8/8/16,750,,TERI AND COPPERBEND BLVD,,,
20162200712,FAMILY DISTURBANCE,8/7/16,1154,,7100 BLOCK GRAND CANYON DR,,,
20162270324,CRIMINAL TRESPASS NOTICE,8/14/16,337,,600 BLOCK BRAZOS ST,,,
20162240026,WARRANT ARREST NON TRAFFIC,8/11/16,18,,12300 BLOCK HUNTERS CHASE DR,,,
20165032320,CRASH/LEAVING THE SCENE,8/5/16,1930,,11400 BLOCK CENTURY OAKS TER,,,
20165031844,LOST PROP,8/3/16,800,,11000 BLOCK FLORAL PARK DR,,,
20162260777,CRIMINAL TRESPASS NOTICE,8/13/16,1105,,8900 BLOCK TRONEWOOD DR,,,
20165032162,CRASH/LEAVING THE SCENE,8/5/16,1021,,W PARMER LN / METRIC BLVD,-97.69058871,30.41323033,
20162290145,DWI,8/16/16,309,,400 BLOCK S CONGRESS AVE,,,
20168003733,BICYCLE REGISTRATION,8/10/16,1215,,6200 BLOCK SHOAL CREEK BLVD,,,
20162290633,FAMILY DISTURBANCE,8/16/16,1226,,11500 BLOCK JUNE DR,,,
20162161691,REQUEST TO APPREHEND,8/3/16,2144,,2400 BLOCK GROVE BLVD,,,
20165031976,CRIMINAL TRESPASS NOTICE,8/4/16,920,,900 BLOCK E 7TH ST,,,
20162160088,ASSIST COMPLAINANT,8/3/16,119,,600 BLOCK ABIA WAY,,,
20162251271,CRIMINAL TRESPASS NOTICE,8/12/16,1555,,700 BLOCK E BEN WHITE BLVD SVRD EB,,,
20162240793,EXPLOSIVE ORDNANCE DISPOSAL,8/11/16,1223,,1900 BLOCK S IH 35 SB,,,
20162170554,DISTURBANCE - OTHER,8/1/16,0,,1600 BLOCK WICKERSHAM LN,,,
20165032828,CRASH/LEAVING THE SCENE,8/9/16,2045,,5300 BLOCK MANCHACA RD,,,
20165032111,THEFT FROM AUTO,8/4/16,1700,,1500 BLOCK WICKERSHAM LN,,,
20162160051,FAMILY DISTURBANCE,8/3/16,42,,1300 BLOCK E M FRANKLIN AVE,,,
20162140060,FAMILY DISTURBANCE,8/1/16,44,,7200 BLOCK BENNETT AVE,,,
20165033377,DEBIT CARD ABUSE,8/12/16,1626,,7500 BLOCK N IH 35 NB,,,
20162290264,CRASH/LEAVING THE SCENE,8/16/16,730,,7000 BLOCK W SH 71,,,
20165033937,BURGLARY OF VEHICLE,8/17/16,1230,,4000 BLOCK N LAMAR BLVD,,,
20165033836,ABAND VEH  (STORAGE FACILITY),8/17/16,849,,1400 BLOCK THREE POINTS RD,,,
20162190155,DWI,8/6/16,133,,W OLTORF ST / S LAMAR BLVD,-97.76995356,30.24840952,
20162280131,CRASH/LEAVING THE SCENE,8/15/16,317,,8900 BLOCK N FM 620 RD,,,
20162140848,POSS OF DRUG PARAPHERNALIA,8/1/16,1342,,1900 BLOCK E 12TH ST,,,
20165032656,THEFT OF BICYCLE,8/6/16,900,,1500 BLOCK E RIVERSIDE DR,,,
20165033363,DEBIT CARD ABUSE,8/13/16,335,,11400 BLOCK RESEARCH BLVD SVRD NB,,,
20162230726,CRIMINAL TRESPASS NOTICE,8/10/16,1147,,2700 BLOCK S IH 35 SVRD NB,,,
20162220042,CUSTODY ARREST TRAFFIC WARR,8/9/16,119,,5700 BLOCK N IH 35 SVRD SB,,,
20162181506,FAMILY DISTURBANCE,8/5/16,1923,,2800 BLOCK LOCKE LN,,,
20162300702,CRASH/LEAVING THE SCENE,8/17/16,1219,,FAIRWAY ST / MONTOPOLIS DR,-97.70149752,30.22799998,
20162190074,DWI,8/6/16,34,,1000 BLOCK NORWOOD PARK BLVD,,,
20162160144,POSS CONTROLLED SUB/NARCOTIC,8/3/16,233,,E 12TH ST / SINGLETON AVE,-97.71396732,30.27469801,
20162150832,ASSAULT W/INJURY-FAM/DATE VIOL,8/2/16,1340,,1800 BLOCK RUTLAND DR,,,
20162291107,PUBLIC INTOXICATION,8/16/16,1804,,12200 BLOCK N MOPAC EXPY SVRD NB,,,
20162191107,CRIMINAL TRESPASS NOTICE,8/6/16,1622,,11200 BLOCK LAKELINE MALL DR,,,
20162221466,POSS SYNTHETIC MARIJUANA,8/9/16,1843,,600 BLOCK NECHES ST,,,
20165033282,CRASH/LEAVING THE SCENE,8/12/16,1630,,900 BLOCK N IH 35 SVRD NB,,,
20162151255,WARRANT ARREST NON TRAFFIC,8/2/16,1826,,1800 BLOCK S PLEASANT VALLEY RD,,,
20162261418,DWI - DRUG RECOGNITION EXPERT,8/13/16,1906,,3200 BLOCK KRAMER LN,,,
20162200354,PUBLIC INTOXICATION,8/7/16,356,,12600 BLOCK S IH 35 SB,,,
20162230459,ABANDONED VEH,8/10/16,836,,100 BLOCK E CRESTLAND DR,,,
20162140187,ROBBERY INFORMATION,8/1/16,40,,2500 BLOCK ELMONT DR,,,
20162231733,DWI - DRUG RECOGNITION EXPERT,8/10/16,2146,,1700 BLOCK PALMA PLZ,,,
20162191405,CRIMINAL TRESPASS NOTICE,8/6/16,2022,,2500 BLOCK E BEN WHITE BLVD SVRD WB,,,
20162241523,FAMILY DISTURBANCE,8/11/16,2011,,7800 BLOCK BIXLER DR,,,
20162161061,CRIMINAL TRESPASS NOTICE,8/3/16,1508,,2200 BLOCK AIRPORT BLVD,,,
20162270101,DWI,8/14/16,50,,7100 BLOCK S IH 35 SVRD SB,,,
20162290533,WARRANT ARREST NON TRAFFIC,8/16/16,1214,,1200 BLOCK E 6TH ST,,,
20162171881,DWI,8/4/16,2346,,700 BLOCK E ST JOHNS AVE,,,
20165032274,LOST PROP,8/5/16,1430,,13800 BLOCK BURNET RD,,,
20162141308,FAMILY DISTURBANCE,8/1/16,1800,,4900 BLOCK WEST GATE BLVD,,,
20165033413,FOUND PROPERTY,8/14/16,801,,2800 BLOCK PEARL ST,,,
20165033742,HARASSMENT,8/16/16,1241,,1700 BLOCK E 3RD ST,,,
20162201764,ASSIST COMPLAINANT,8/7/16,2335,,11500 BLOCK JAMES B CONNOLLY LN,,,
20162161414,CUSTODY ARREST TRAFFIC WARR,8/3/16,1905,,TERI RD / S PLEASANT VALLEY RD,-97.74418062,30.19698544,
20162241719,FAMILY DISTURBANCE,8/11/16,2149,,11900 BLOCK MIRA VISTA WAY,,,
20165033225,IDENTITY THEFT,8/6/16,1200,,4900 BLOCK PECAN SPRINGS RD,,,
20162161620,POSS MARIJUANA,8/3/16,522,,2000 BLOCK W PARMER LN,,,
20165032741,LOST PROP,8/7/16,1100,,2100 BLOCK BARTON SPRINGS RD,,,
20162240281,IMPOUNDED VEH,8/11/16,831,,3400 BLOCK W PARMER LN,,,
20165033714,LOST PROP,8/16/16,0,,700 BLOCK E 8TH ST,,,
20162211910,ASSAULT INFORMATION,8/8/16,2352,,6800 BLOCK WENTWORTH DR,,,
20162240810,FAMILY DISTURBANCE,8/11/16,1320,,9400 BLOCK KEMPLER DR,,,
20162240675,FOUND LICENSE PLATE,8/11/16,1557,,200 BLOCK FERGUSON DR,,,
20162221900,FAMILY DISTURBANCE,8/9/16,2340,,6100 BLOCK SHUMARD OAK TRL,,,
20162170014,CRASH/LEAVING THE SCENE,8/4/16,13,,2200 BLOCK GARDEN ST,,,
20162150816,POSS CONTROLLED SUB/NARCOTIC,8/2/16,1502,,1200 BLOCK HARVEY ST,,,
20162150468,CRIMINAL TRESPASS NOTICE,8/2/16,932,,1200 BLOCK WALNUT AVE,,,
20165033525,CRASH/LEAVING THE SCENE,8/14/16,1630,,W US 290 HWY SVRD WB / S MOPAC EXPY SVRD NB,-97.82322863,30.23580104,
20162200363,LOST PROP,8/6/16,2200,,6200 BLOCK W WILLIAM CANNON DR,,,
20162200005,FAMILY DISTURBANCE,8/7/16,1,,4000 BLOCK ALEXANDRIA DR,,,
20165033560,LOST PROP,8/13/16,2230,,700 BLOCK E 6TH ST,,,
20162210807,CRASH/LEAVING THE SCENE,8/8/16,1139,,11200 BLOCK MANCHACA RD,,,
20165032388,CRED CARD ABUSE - OTHER,8/6/16,1917,,1400 BLOCK W 29TH ST,,,
2.01616E+12,BURGLARY NON RESIDENCE,8/16/16,2100,,9600 BLOCK ESCARPMENT BLVD,,,
20162190471,DWI,8/6/16,708,,W PARMER LN / N MOPAC EXPY SVRD SB,-97.70460135,30.42058936,
20162231279,CUSTODY ARREST TRAFFIC WARR,8/10/16,1736,,1800 BLOCK BURTON DR,,,
20162260237,DWI,8/13/16,158,,1700 BLOCK E 6TH ST,,,
20165032733,DEBIT CARD ABUSE,8/6/16,1610,,9700 BLOCK N CAPITAL OF TEXAS HWY SB,,,
20162230905,CRIMINAL TRESPASS NOTICE,8/10/16,1353,,3900 BLOCK S CONGRESS AVE,,,
20162230589,WARRANT ARREST NON TRAFFIC,8/10/16,1107,,100 BLOCK W STASSNEY LN,,,
20165033358,LOST PROP,8/13/16,0,,SAN JACINTO BLVD / E 6TH ST,-97.74038174,30.26739402,
20165033388,CRASH/LEAVING THE SCENE,8/13/16,1620,,1300 BLOCK S CONGRESS AVE,,,
20165033134,FRAUD - OTHER,8/11/16,1744,,2100 BLOCK ALAMO ST,,,
20165032789,CRASH/LEAVING THE SCENE,8/9/16,1530,,9300 BLOCK S IH 35 SVRD SB,,,
20162241843,DISTURBANCE - OTHER,8/12/16,9,,1200 BLOCK S CONGRESS AVE,,,
20162201670,FAMILY DISTURBANCE,8/8/16,153,,12500 BLOCK TECH RIDGE BLVD,,,
20162281312,CRIMINAL TRESPASS,8/15/16,1931,,1800 BLOCK GUADALUPE ST,,,
20162190285,PUBLIC INTOXICATION,8/6/16,303,,6600 BLOCK CIRCLE S RD,,,
20162251101,BURGLARY OF VEHICLE,8/12/16,1624,,2500 BLOCK VILLAGE TRAIL CIR,,,
20162251974,REQUEST TO APPREHEND,8/12/16,2308,,13700 BLOCK N US 183 HWY SVRD NB,,,
20162290002,CRASH/LEAVING THE SCENE,8/16/16,0,,7300 BLOCK E US 290 HWY SVRD WB,,,
20162250252,FAMILY DISTURBANCE,8/12/16,340,,900 BLOCK ROMERIA DR,,,
20162990641,CRASH/NO INJURY,8/16/16,1407,,8800 BLOCK BURLESON RD,,,
20162201440,DISTURBANCE - OTHER,8/7/16,2211,,5100 BLOCK BANTOM WOODS BND,,,
20165032665,LOST PROP,8/8/16,1600,,1400 BLOCK DESERT QUAIL LN,,,
